34 - Details Of Assembly Segment Of PC,,,,,,,,,,,
State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
Andhra Pradesh,3,Vizianagaram,1590994,9,Rajam,228390,33327256,2544,MARISERLA KRISHNAMURTHY NAIDU,IND,233
Andhra Pradesh,3,Vizianagaram,1590994,9,Rajam,228390,33327256,2544,VELURI VENKATA TRINADHARAO,IND,546
Andhra Pradesh,3,Vizianagaram,1590994,9,Rajam,228390,33327256,2544,SIYYADULA YELLA RAO,IND,397
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,APPALANAIDU KALISETTI,TDP,107711
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,PEERUBANDI PRAKASH RAO,BSP,1399
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,BELLANA CHANDRASEKHAR,YSRCP,67949
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,BOBBILI SRINU,INC,1438
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,ATCHIYYA NAIDU SAMIREDDY,SP,125
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,CHINNAM ARUNA KUMAR,JRBP,128
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,143
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,265
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,SAKHINETI ANANTHA RAJU,PPOI,79
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,ALLU SRIRAMULU,IND,414
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,ADINARAYANA TADDI,IND,117
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,P V A ANANDA SAGAR,IND,105
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,MARISERLA KRISHNAMURTHY NAIDU,IND,226
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,VELURI VENKATA TRINADHARAO,IND,553
Andhra Pradesh,3,Vizianagaram,1590994,14,Bobbili,232170,33327256,2629,SIYYADULA YELLA RAO,IND,386
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,APPALANAIDU KALISETTI,TDP,87384
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,PEERUBANDI PRAKASH RAO,BSP,1481
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,BELLANA CHANDRASEKHAR,YSRCP,75008
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,BOBBILI SRINU,INC,1311
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,ATCHIYYA NAIDU SAMIREDDY,SP,123
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,CHINNAM ARUNA KUMAR,JRBP,139
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,126
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,321
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,SAKHINETI ANANTHA RAJU,PPOI,77
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,ALLU SRIRAMULU,IND,280
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,ADINARAYANA TADDI,IND,110
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,P V A ANANDA SAGAR,IND,105
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,MARISERLA KRISHNAMURTHY NAIDU,IND,211
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,VELURI VENKATA TRINADHARAO,IND,908
Andhra Pradesh,3,Vizianagaram,1590994,15,Cheepurupalle,205918,33327256,2708,SIYYADULA YELLA RAO,IND,536
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,APPALANAIDU KALISETTI,TDP,100099
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,PEERUBANDI PRAKASH RAO,BSP,1296
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,BELLANA CHANDRASEKHAR,YSRCP,66458
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,BOBBILI SRINU,INC,1442
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,ATCHIYYA NAIDU SAMIREDDY,SP,145
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,CHINNAM ARUNA KUMAR,JRBP,139
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,126
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,360
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,SAKHINETI ANANTHA RAJU,PPOI,84
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,ALLU SRIRAMULU,IND,321
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,ADINARAYANA TADDI,IND,124
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,P V A ANANDA SAGAR,IND,103
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,MARISERLA KRISHNAMURTHY NAIDU,IND,158
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,VELURI VENKATA TRINADHARAO,IND,353
Andhra Pradesh,3,Vizianagaram,1590994,16,Gajapathinagaram,206510,33327256,4352,SIYYADULA YELLA RAO,IND,449
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,APPALANAIDU KALISETTI,TDP,106169
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,PEERUBANDI PRAKASH RAO,BSP,829
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,BELLANA CHANDRASEKHAR,YSRCP,70204
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,BOBBILI SRINU,INC,1467
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,ATCHIYYA NAIDU SAMIREDDY,SP,244
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,CHINNAM ARUNA KUMAR,JRBP,256
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,811
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,255
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,SAKHINETI ANANTHA RAJU,PPOI,173
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,ALLU SRIRAMULU,IND,1443
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,ADINARAYANA TADDI,IND,190
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,P V A ANANDA SAGAR,IND,179
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,MARISERLA KRISHNAMURTHY NAIDU,IND,362
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,VELURI VENKATA TRINADHARAO,IND,370
Andhra Pradesh,3,Vizianagaram,1590994,17,Nellimarla,214550,33327256,4474,SIYYADULA YELLA RAO,IND,478
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,APPALANAIDU KALISETTI,TDP,125028
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,PEERUBANDI PRAKASH RAO,BSP,611
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,BELLANA CHANDRASEKHAR,YSRCP,53664
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,BOBBILI SRINU,INC,2083
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,ATCHIYYA NAIDU SAMIREDDY,SP,112
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,CHINNAM ARUNA KUMAR,JRBP,115
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,64
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,176
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,SAKHINETI ANANTHA RAJU,PPOI,100
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,ALLU SRIRAMULU,IND,179
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,ADINARAYANA TADDI,IND,51
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,P V A ANANDA SAGAR,IND,66
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,MARISERLA KRISHNAMURTHY NAIDU,IND,139
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,VELURI VENKATA TRINADHARAO,IND,426
Andhra Pradesh,3,Vizianagaram,1590994,18,Vizianagaram,257760,33327256,1785,SIYYADULA YELLA RAO,IND,179
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,JHANSI LAKSHMI. BOTCHA.,YSRCP,70667
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,PEDAPENKI SIVA PRASADA RAO,BSP,1406
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,SRIBHARAT MATHUKUMILI,TDP,110546
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,P. SATYA REDDY,INC,1393
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,ANDUKURI VIJAYA BHASKAR,IPBP,83
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,52
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,DR. GANAPATHI KONGARAPU.,RPI(A),80
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,60
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,DURGA PRASAD. GUNTU,BRRTD,37
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,GANDIKOTA RAJESH,NavaP,41
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,CHINTADA SURYAM,NBBHNRSVP,56
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,JALADI VIJAYA KUMARI,SP,42
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,THOTA VENKATA SAI MUKUND,PRJPP,59
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,K.A. PAUL,PRSHP,522
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,BANNA. RAMESH,DABAP,191
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,BIKKAVOLU. CHALAMAJI,NRCP,856
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,V.N. SATYA NARAYANA,RPC(S),413
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,P. SATYA VANI,PPOI,120
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,ARUNA SRI MURALA,IND,271
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,G.A.N. ANAND,IND,71
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,KOLLI NAGA RAJU,IND,29
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,M.G.M. KHAN,IND,45
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,CHAPPIDI RAMU,IND,29
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,JANARDHAN PONNADA.,IND,48
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,PIDIDHI APPARAO,IND,75
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,MALLA SRAVANI,IND,35
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,METTA RAMA RAO,IND,45
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,LAGUDU. GOVINDA RAO,IND,53
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,VADDI. HARI GANESH,IND,75
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,VENU MADHAV KARRI,IND,109
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,SHANKAR DEVARA YADAV,IND,119
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,VASUPILLI SURESH,IND,457
Andhra Pradesh,4,Visakhapatnam,1931398,19,Srungavarapukota,223353,33327256,623,SONDI KRISHNA.,IND,397
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,JHANSI LAKSHMI. BOTCHA.,YSRCP,83089
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,PEDAPENKI SIVA PRASADA RAO,BSP,1705
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,SRIBHARAT MATHUKUMILI,TDP,179101
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,P. SATYA REDDY,INC,3301
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,ANDUKURI VIJAYA BHASKAR,IPBP,274
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,166
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,DR. GANAPATHI KONGARAPU.,RPI(A),185
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,143
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,DURGA PRASAD. GUNTU,BRRTD,88
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,GANDIKOTA RAJESH,NavaP,132
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,CHINTADA SURYAM,NBBHNRSVP,124
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,JALADI VIJAYA KUMARI,SP,137
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,THOTA VENKATA SAI MUKUND,PRJPP,155
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,K.A. PAUL,PRSHP,1025
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,BANNA. RAMESH,DABAP,278
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,BIKKAVOLU. CHALAMAJI,NRCP,1084
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,V.N. SATYA NARAYANA,RPC(S),490
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,P. SATYA VANI,PPOI,184
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,ARUNA SRI MURALA,IND,415
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,G.A.N. ANAND,IND,108
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,KOLLI NAGA RAJU,IND,83
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,M.G.M. KHAN,IND,134
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,CHAPPIDI RAMU,IND,92
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,JANARDHAN PONNADA.,IND,111
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,PIDIDHI APPARAO,IND,166
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,MALLA SRAVANI,IND,57
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,METTA RAMA RAO,IND,73
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,LAGUDU. GOVINDA RAO,IND,79
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,VADDI. HARI GANESH,IND,136
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,VENU MADHAV KARRI,IND,158
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,SHANKAR DEVARA YADAV,IND,162
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,VASUPILLI SURESH,IND,483
Andhra Pradesh,4,Visakhapatnam,1931398,20,Bhimili,364304,33327256,1126,SONDI KRISHNA.,IND,354
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,JHANSI LAKSHMI. BOTCHA.,YSRCP,57096
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,PEDAPENKI SIVA PRASADA RAO,BSP,636
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,SRIBHARAT MATHUKUMILI,TDP,134102
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,P. SATYA REDDY,INC,3702
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,ANDUKURI VIJAYA BHASKAR,IPBP,157
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,64
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,DR. GANAPATHI KONGARAPU.,RPI(A),71
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,50
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,DURGA PRASAD. GUNTU,BRRTD,49
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,GANDIKOTA RAJESH,NavaP,39
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,CHINTADA SURYAM,NBBHNRSVP,51
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,JALADI VIJAYA KUMARI,SP,57
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,THOTA VENKATA SAI MUKUND,PRJPP,159
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,K.A. PAUL,PRSHP,1006
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,BANNA. RAMESH,DABAP,95
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,BIKKAVOLU. CHALAMAJI,NRCP,518
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,V.N. SATYA NARAYANA,RPC(S),451
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,P. SATYA VANI,PPOI,95
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,ARUNA SRI MURALA,IND,233
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,G.A.N. ANAND,IND,61
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,KOLLI NAGA RAJU,IND,45
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,M.G.M. KHAN,IND,73
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,CHAPPIDI RAMU,IND,61
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,JANARDHAN PONNADA.,IND,56
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,PIDIDHI APPARAO,IND,61
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,MALLA SRAVANI,IND,34
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,METTA RAMA RAO,IND,46
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,LAGUDU. GOVINDA RAO,IND,47
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,VADDI. HARI GANESH,IND,51
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,VENU MADHAV KARRI,IND,80
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,SHANKAR DEVARA YADAV,IND,100
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,VASUPILLI SURESH,IND,203
Andhra Pradesh,4,Visakhapatnam,1931398,21,Visakhapatnam East,292444,33327256,766,SONDI KRISHNA.,IND,193
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,JHANSI LAKSHMI. BOTCHA.,YSRCP,30723
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,PEDAPENKI SIVA PRASADA RAO,BSP,332
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,SRIBHARAT MATHUKUMILI,TDP,97112
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,P. SATYA REDDY,INC,3913
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,ANDUKURI VIJAYA BHASKAR,IPBP,138
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,68
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,DR. GANAPATHI KONGARAPU.,RPI(A),65
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,64
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,DURGA PRASAD. GUNTU,BRRTD,473
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,GANDIKOTA RAJESH,NavaP,58
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,CHINTADA SURYAM,NBBHNRSVP,79
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,JALADI VIJAYA KUMARI,SP,49
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,THOTA VENKATA SAI MUKUND,PRJPP,54
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,K.A. PAUL,PRSHP,598
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,BANNA. RAMESH,DABAP,94
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,BIKKAVOLU. CHALAMAJI,NRCP,1063
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,V.N. SATYA NARAYANA,RPC(S),179
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,P. SATYA VANI,PPOI,86
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,ARUNA SRI MURALA,IND,416
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,G.A.N. ANAND,IND,53
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,KOLLI NAGA RAJU,IND,35
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,M.G.M. KHAN,IND,90
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,CHAPPIDI RAMU,IND,410
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,JANARDHAN PONNADA.,IND,114
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,PIDIDHI APPARAO,IND,77
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,MALLA SRAVANI,IND,37
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,METTA RAMA RAO,IND,36
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,LAGUDU. GOVINDA RAO,IND,25
Andhra Pradesh,4,Visakhapatnam,1931398,22,Visakhapatnam South,216970,33327256,433,VADDI. HARI GANESH,IND,48
